file,r,g,b,coldev,contrast,satdev
2020-07-29T17:39:06Z,143,132,135,130.52029855558274,12.400485175644096,1.6588426127605567
2020-07-29T17:49:11Z,163,153,158,54.160133783754226,11.97841402646437,3.6751978099034455
2020-07-29T17:59:16Z,178,175,193,83.37796350454398,15.830728675837591,23.28167933327227
2020-07-29T18:09:21Z,226,221,227,87.94999091696837,7.7046236275967805,23.52532895532893
2020-07-29T18:09:22Z,171,162,171,43.51007486146819,10.528438041180584,3.0949427593799403
2020-07-29T18:19:27Z,198,189,195,27.676373387546413,7.119377659549976,3.3106151879427874
2020-07-29T18:29:32Z,185,177,181,73.6582450707187,13.366836830352893,6.738453760029936
2020-07-29T18:39:37Z,172,164,174,20.029858740728717,9.34183655118444,1.8354419590657358
2020-07-29T18:49:42Z,193,184,191,24.366059509915317,7.3748056879826915,2.4343774390758415
2020-07-29T18:59:46Z,183,174,181,15.018438631798977,8.61863837708222,2.052961896213741
2020-07-29T19:09:51Z,183,172,177,77.2081644152409,6.186507356177751,2.332533794634126
2020-07-29T19:19:55Z,195,186,191,69.29885695835527,7.156587513967798,2.4528992388844033
2020-07-29T19:30:00Z,174,166,176,47.57874122013091,10.94766062099463,4.866927217711244
2020-07-29T19:40:05Z,179,173,182,82.42434634218515,8.539417251263277,4.075459304258525
2020-07-29T19:50:09Z,148,153,181,74.5421442132873,14.396269369601667,8.262602644633029
2020-07-29T20:00:14Z,168,166,189,86.06163130258808,13.566127656334556,6.293020014162476
2020-07-29T20:10:18Z,139,151,191,21.93453897854716,9.341386076202124,9.675481315025248
2020-07-29T20:20:23Z,162,163,192,28.479854354951765,6.395345797705254,8.860913764724947
2020-07-29T20:30:28Z,164,164,188,37.75883501248444,6.373587925202529,10.660032062948016
2020-07-29T20:40:33Z,161,166,198,14.136946543765262,7.301344545999952,10.988449527816696
2020-07-29T20:50:38Z,163,162,184,40.00827496936468,5.981672909587444,11.851811148569352
2020-07-29T21:00:42Z,173,171,196,28.510780001307214,5.148611900970246,4.940085283161909
2020-07-29T21:10:47Z,151,156,199,3.351840555253942,5.884865429392758,5.674029581510466
2020-07-29T21:20:52Z,151,155,189,20.204100949065374,10.007971165333878,5.798479062878155
2020-07-29T21:30:57Z,155,162,195,9.189738408154929,6.253076763136466,7.230336346168097
2020-07-29T21:41:01Z,165,162,190,17.32238543379113,7.103254246348045,7.152402291929571
2020-07-29T21:51:06Z,168,165,192,5.456997517321321,4.920460447146579,1.7041341380563155
2020-07-29T22:01:11Z,154,170,211,1.6221671625439749,3.395795791024098,4.769762049807028
2020-07-29T22:11:15Z,133,160,211,2.0627345604078418,6.661550564787053,5.5613567514827125
2020-07-29T22:21:21Z,142,159,204,1.6188132331195209,5.823272721609389,4.677204825463977
2020-07-29T22:31:25Z,120,144,197,1.0939452334112718,5.166650846868285,4.010886313607774
2020-07-29T22:41:30Z,120,149,203,1.0667644620437562,4.942851971596721,4.271922173567789
2020-07-29T22:51:35Z,122,151,207,1.081496042057183,4.600656827047317,4.184759188167708
2020-07-29T23:01:39Z,72,96,158,0.9428760414158043,4.063535972102202,1.927318542521281
2020-07-29T23:11:44Z,48,66,118,1.0559362987565841,4.346677626119537,2.9796034818187636
2020-07-29T23:21:49Z,21,32,66,1.576439647390774,3.397819355769475,4.476029123774471
2020-07-29T23:31:53Z,6,12,31,2.6079554753321084,1.9181206181362815,6.9688553379630145
2020-07-29T23:31:54Z,21,31,66,1.71490545589143,3.4262991392615927,4.43339608927188
2020-07-29T23:41:58Z,2,5,14,4.297048525483848,0.8712351382730606,9.183371922769336
2020-07-29T23:41:59Z,9,15,36,2.4123312604033393,1.7716723338958347,7.1777653428578905
2020-07-29T23:42:00Z,11,19,43,2.3004386929034424,2.081269240342036,5.813482656675269
2020-07-29T23:42:01Z,19,24,55,2.1214174336554175,2.47400695910463,4.361188823560503
2020-07-29T23:52:05Z,0,3,10,4.960823312569599,0.6367378951187537,10.460938646110796
2020-07-29T23:52:06Z,5,12,31,2.4953543256550352,1.4574818170229984,8.851549291700465
2020-07-29T23:52:07Z,7,13,33,2.3755994986080124,1.5679323577014186,6.521923187401896
2020-07-29T23:52:08Z,12,18,43,2.138439015524371,1.865488228610867,4.678890000891024
2020-07-30T00:02:12Z,0,2,5,8.797471731735177,0.2801616364616162,12.213719281302744
2020-07-30T00:02:13Z,2,7,20,2.877960927364987,0.7564665446105813,8.821836116170115
2020-07-30T00:02:14Z,5,8,23,3.0219900970454465,0.9266001690558611,6.467343004277988
2020-07-30T00:02:15Z,7,11,29,3.154327014609901,1.11727276806871,6.743861244383996
2020-07-30T00:12:19Z,0,1,3,19.673027264883522,0.17932323627058167,11.169680531571265
2020-07-30T00:12:20Z,0,4,10,3.7619788871057196,0.6064272362358595,11.020252065060877
2020-07-30T00:12:21Z,3,5,14,6.411943210090564,0.8036958562855483,10.455907739876027
2020-07-30T00:12:22Z,5,7,19,4.414837834655705,0.8889228999433284,7.796195545601684
2020-07-30T00:22:26Z,0,1,0,12.614339614382898,0.0944872396100985,4.415066777972306
2020-07-30T00:22:27Z,0,2,4,7.706718838041138,0.3166881348342507,19.76351307323716
2020-07-30T00:22:28Z,2,3,6,11.715459023226131,0.4279517921366375,12.571414876602848
2020-07-30T00:22:29Z,3,4,8,7.451555057400544,0.5220227688898799,9.003741600989596
2020-07-30T00:32:34Z,0,0,0,6.419166355893113,0.01058795038837845,4.379071946881406
2020-07-30T00:32:35Z,0,2,1,19.83026969205421,0.15749653214671247,20.729299457506816
2020-07-30T00:32:36Z,3,3,5,55.93340446282861,0.3830579802697964,12.785907185096171
2020-07-30T00:42:41Z,0,0,0,16.9921080759345,0.027975077368907156,11.450171801056799
2020-07-30T00:42:42Z,0,1,0,53.523960898020704,0.09317018746830788,36.35672200127389
2020-07-30T00:42:43Z,1,1,2,83.65604577418254,0.28515070399976006,15.054955253694393
2020-07-30T00:42:44Z,2,2,3,125.26201704182627,0.36383754457627343,16.667835847568764
2020-07-30T00:52:48Z,0,0,0,42.229947466031184,0.07104412713400236,35.11785892317224
2020-07-30T00:52:49Z,0,0,0,50.627776767472405,0.13223047420732262,45.16244850620387
2020-07-30T00:52:50Z,1,1,1,70.33256205747814,0.25396735948819643,24.87146983907299
2020-07-30T00:52:51Z,2,1,2,158.52876522290416,0.32248268517889733,29.53602303177264
2020-07-30T01:02:55Z,0,0,0,53.604396107015916,0.08965109915142985,44.59434924678615
2020-07-30T01:02:56Z,0,0,0,39.77317126076499,0.10927361810205942,49.44182675403243
2020-07-30T01:02:57Z,1,1,0,65.72139158230884,0.24844226334042566,48.648057120617
2020-07-30T01:02:58Z,2,1,1,141.7182451198287,0.31327610041190024,37.64253928926592
2020-07-30T01:13:02Z,0,0,0,51.37819885650933,0.08626097841063386,42.750057487764124
2020-07-30T01:13:03Z,0,0,0,45.74135465552829,0.11844659031305292,49.76161924131631
2020-07-30T01:13:04Z,1,1,0,56.055235744068646,0.2353795720590937,48.345335591243405
2020-07-30T01:13:05Z,2,1,1,136.89762024876188,0.3045293663315292,41.284126265362076
2020-07-30T01:23:09Z,0,0,0,41.976099808883816,0.07064388358464745,34.95642491672783
2020-07-30T01:23:10Z,0,0,0,54.68274974463951,0.11566252551265231,49.96748285102121
2020-07-30T01:23:11Z,1,1,1,40.81767352383998,0.2177019809261625,39.065057955788
2020-07-30T01:23:12Z,2,1,1,136.25943181186827,0.28848992816346963,39.63076523056639
2020-07-30T01:33:16Z,0,0,0,52.89949039800157,0.08816583691239681,44.00578993569233
2020-07-30T01:33:17Z,0,0,0,48.018872486794784,0.10700053685376214,49.888201573003
2020-07-30T01:33:18Z,1,1,0,62.8305971950669,0.2183389809889268,48.93133301464407
2020-07-30T01:33:19Z,2,1,1,125.01623867019988,0.2838747365391987,44.32529346945681
2020-07-30T01:43:23Z,0,0,0,59.90899163876618,0.09922732017961351,49.890210828130854
2020-07-30T01:43:24Z,0,0,0,36.302029683037425,0.10376957376620081,49.360654570100465
2020-07-30T01:43:25Z,0,0,0,28.132165262581903,0.11433287435149778,45.50527892640886
2020-07-30T01:43:26Z,2,1,0,73.05717930445012,0.2766957367053622,34.61012044097582
2020-07-30T01:53:30Z,0,0,0,59.827048098098125,0.09870783120751872,49.81114831682455
2020-07-30T01:53:31Z,0,0,0,40.21159437122106,0.09851520879955639,47.055457597903185
2020-07-30T01:53:32Z,2,1,0,44.03573959452542,0.21151191730203625,39.9168435930329
2020-07-30T01:53:33Z,2,1,0,70.51377794268033,0.27909046517289526,39.90625542199876
2020-07-30T02:03:37Z,0,0,0,44.37198025362042,0.07473932401050278,36.94712656947741
2020-07-30T02:03:38Z,0,0,0,49.32394545638064,0.13195853589109036,49.65992733442834
2020-07-30T02:03:39Z,0,0,0,34.193355746468484,0.16483660767631433,49.88501306516056
2020-07-30T02:03:40Z,2,1,1,131.84229714783754,0.30408929954564146,34.742016986821326
2020-07-30T02:13:44Z,0,0,0,35.90830355707709,0.06038892484160306,29.8763175468048
2020-07-30T02:13:45Z,0,0,0,56.49398025892169,0.14263645580354672,47.26285541857668
2020-07-30T02:13:46Z,1,1,1,35.073637303073504,0.2418322519871485,16.196277248197013
2020-07-30T02:13:47Z,2,1,2,147.11133309582087,0.3099817967019923,26.769111333547055
2020-07-30T02:23:51Z,0,0,0,16.25061819191817,0.02680689272156924,9.864047640487653
2020-07-30T02:23:52Z,0,1,0,35.21010248315494,0.10106008949459608,23.514144938409586
2020-07-30T02:23:53Z,2,2,2,101.0193527743306,0.3652826065690033,14.600600950295489
2020-07-30T02:33:58Z,0,0,0,6.361396434070995,0.010394438617763064,2.545064928573386
2020-07-30T02:33:59Z,0,1,0,22.832362746601035,0.08684453503735566,15.897122568916682
2020-07-30T02:34:00Z,2,2,4,91.70034442186457,0.37576941894484134,14.964738802321827
2020-07-30T02:44:05Z,0,1,0,10.134085966248561,0.046124421752943304,6.440788513117711
2020-07-30T02:44:06Z,0,2,2,35.57219993866128,0.280786321725048,21.804700543490995
2020-07-30T02:44:07Z,1,2,3,60.66395726954405,0.3299259429455996,27.09860521584498
2020-07-30T02:44:08Z,3,3,6,15.513603218450728,0.46467190220278914,13.216374255389804
2020-07-30T02:54:12Z,0,1,0,15.420876416009587,0.11589991977617528,7.04026906362908
2020-07-30T02:54:13Z,1,2,3,31.466906698117064,0.3360216375148622,20.701154735758376
2020-07-30T02:54:14Z,5,4,9,12.04348424244337,0.6033655816298391,9.882090801238538
2020-07-30T03:04:19Z,0,1,2,33.23543411935808,0.13232764802240582,7.910419989970419
2020-07-30T03:04:20Z,1,4,8,7.04740378341024,0.39568552165353366,16.833053577992622
2020-07-30T03:04:21Z,5,5,13,7.049038386867081,0.5902237236281395,9.865690799514283
2020-07-30T03:04:22Z,7,7,18,6.322116105648465,0.724869728089203,7.90561198523024
2020-07-30T03:14:26Z,0,3,6,9.090034191733832,0.2807281060537391,15.030352221120522
2020-07-30T03:14:27Z,3,8,20,3.99941099082286,0.7635979374531541,10.745705145020308
2020-07-30T03:14:28Z,5,10,24,3.7029739552361316,0.9285834459523131,7.68159942584923
2020-07-30T03:14:29Z,12,14,34,3.293306252973867,1.1425663684792136,5.002487016579673
2020-07-30T03:24:34Z,10,17,41,1.8658249619132736,1.1359573828710117,4.513640251993136
2020-07-30T03:24:35Z,17,22,49,1.8631006255858755,1.2755621571548574,3.270640778627357
2020-07-30T03:24:36Z,22,28,60,1.9430520019777309,1.5243566548114529,3.2453289966575802
2020-07-30T03:34:41Z,12,21,49,1.8504215041876733,1.8606811492315523,4.326906719182509
2020-07-30T03:34:42Z,33,47,93,1.1006825474794835,3.077322970319632,3.2349442405521414
2020-07-30T03:44:46Z,30,43,87,1.2634909386504125,4.540136904563504,4.5192644002574225
2020-07-30T03:54:50Z,47,61,112,1.1614077911111134,3.7473206176457814,2.6231620729043947
2020-07-30T04:04:55Z,80,97,155,1.102682144405857,6.25230883123698,1.7606484696893565
2020-07-30T04:15:00Z,120,137,191,0.9989242187105407,3.2563365141850835,2.310470729862263
2020-07-30T04:25:05Z,135,155,204,1.0156952934379913,3.6406745456740652,2.696769970088966
2020-07-30T04:35:10Z,133,155,202,0.9181677232470487,4.51795388403691,3.4472156460701315
2020-07-30T04:45:14Z,172,189,224,0.9044359847633902,3.214645054082402,3.8979158393332227
2020-07-30T04:55:19Z,179,191,219,1.3888981618565905,3.983126124260522,4.379140387009185
2020-07-30T05:05:23Z,178,189,217,1.656203120433637,2.4672594204461347,2.40671727726646
2020-07-30T05:15:28Z,174,162,179,3.0194557697467235,4.428984575035327,1.2458304238049003
2020-07-30T05:25:33Z,200,193,209,4.976716399273452,3.1211926819077456,1.5997632506805137
2020-07-30T05:25:34Z,172,164,181,5.855466068841632,3.390543050237752,1.0822231583031998
2020-07-30T05:35:38Z,201,196,213,10.147463041186944,1.5737133760090731,2.2484799777823175
2020-07-30T05:35:39Z,171,165,186,10.205256675423104,1.764803684816194,1.434537993588774
2020-07-30T05:45:44Z,197,189,204,9.238086445353888,4.350586996705248,2.2485032879480564
2020-07-30T05:55:48Z,203,195,210,4.860068904679277,2.427963446255026,1.1083257700276103
2020-07-30T05:55:49Z,173,164,181,5.347430342093907,2.7513849127456327,0.789732176840563
2020-07-30T06:05:54Z,183,173,178,9.216046442851178,4.092583203208685,1.4903730493728242
2020-07-30T06:15:59Z,174,162,164,143.64434589656497,8.614949622811093,2.1068545426973477
2020-07-30T06:26:03Z,203,196,210,4.922276111823919,2.681264166203902,0.9930969699046814
2020-07-30T06:26:04Z,175,166,182,6.137488190652115,3.092889106423852,0.748093746362743
2020-07-30T06:36:08Z,207,200,215,2.8194235445423357,3.1506624712747047,2.162081584228453
2020-07-30T06:36:09Z,177,169,187,3.643554823250928,3.638041932529112,1.3686667503472012
2020-07-30T06:46:14Z,192,189,212,3.4971462588728155,2.770167255742412,1.676308480185091
2020-07-30T06:56:18Z,198,194,216,3.2308220525803004,2.9775304918513834,1.9270299390190497
2020-07-30T06:56:19Z,166,161,188,3.4204261832411413,3.3472567664575323,1.331095007434767
2020-07-30T07:06:24Z,192,186,208,4.875215736431058,5.313471200464644,2.6455321174732047
2020-07-30T07:16:28Z,199,193,213,9.04003229493834,5.675833369400468,4.5331536958886325
2020-07-30T07:16:29Z,168,161,184,8.993752027357955,6.649086505033247,2.647414015047271
2020-07-30T07:26:34Z,182,171,189,4.8898651512592854,5.270634985315345,1.5864924238052147
2020-07-30T07:36:39Z,188,176,192,5.1524140678612795,5.961292569963596,1.8263739258113139
2020-07-30T07:46:43Z,190,180,194,4.849055612328839,3.056143789883639,0.9606870778382017
2020-07-30T07:56:48Z,207,198,209,5.773373991832465,3.3814583299156564,1.5370265727772514
2020-07-30T07:56:49Z,180,169,183,5.083082914455041,3.8815771563350823,1.1014014350054349
2020-07-30T08:06:53Z,186,177,194,4.332453249200746,2.3952067478236443,1.1570243697040175
2020-07-30T08:16:57Z,180,170,184,6.099447373937694,6.035193848723413,1.3552769218255996
2020-07-30T08:27:02Z,185,176,189,6.645466233678217,4.869472187013891,1.2828993735152738
2020-07-30T08:37:06Z,188,179,191,7.893784552397078,2.884239738512153,0.9831373582611035
2020-07-30T08:47:10Z,179,170,183,7.333884773952474,5.140972112186382,1.3260502567088457
2020-07-30T08:57:15Z,184,175,188,7.476836735018648,4.482505264025226,1.2477891199990438
2020-07-30T09:07:20Z,189,182,192,6.183549026761713,2.6367109441141956,0.838582327399603
2020-07-30T09:17:24Z,204,198,207,7.073065954286667,3.6186993450362923,1.1870635548521955
2020-07-30T09:17:25Z,174,167,177,6.42460970951224,4.26589668450188,0.7580700161950809
2020-07-30T09:27:30Z,185,175,184,7.117318029909348,6.535682196048182,1.624005073998473
2020-07-30T09:37:35Z,180,171,179,7.488145718015743,9.332080103395304,1.9380527441382858
2020-07-30T09:47:39Z,174,165,177,9.995056122398559,7.388275803999594,1.147816633353988
2020-07-30T09:57:43Z,179,170,181,10.358691882250957,7.088914547356886,1.330284911540234
2020-07-30T10:07:48Z,195,187,197,8.525259816130133,4.597677035720048,1.0622278364993407
2020-07-30T10:17:53Z,167,159,169,9.918155743918135,6.048690861338889,1.115368982223277
2020-07-30T10:27:57Z,173,164,174,10.954377295130914,7.892263318764953,1.3980084735359708
2020-07-30T10:38:02Z,192,183,193,11.06484036961282,4.329162364692109,1.0001716014933186
2020-07-30T10:48:06Z,191,182,191,10.324361645178174,4.8011621548402506,0.9711083609498552
2020-07-30T10:58:11Z,203,195,204,8.949537577742207,4.359949017147941,1.6710223947924314
2020-07-30T10:58:12Z,167,157,167,10.277902362777043,5.206760406660207,1.057699553577752
2020-07-30T11:08:16Z,188,180,189,10.261722489270936,3.592029568088685,1.190588329561296
2020-07-30T11:18:21Z,191,182,191,9.897426672291424,5.388724427873894,1.2965444350260287
2020-07-30T11:28:26Z,187,178,187,10.606421728359818,4.371819361703136,1.2187521907792263
2020-07-30T11:38:30Z,190,182,192,10.388301201624481,3.234441706830012,1.0078538152586252
2020-07-30T11:48:35Z,194,187,195,8.840258560258452,2.6318412897716508,1.043846312105199
2020-07-30T11:58:40Z,194,185,194,9.659937429598044,3.9143753660613845,0.9542282663105118
2020-07-30T12:08:45Z,207,201,208,7.603703484467473,2.048451536971006,0.7325930579474288
2020-07-30T12:08:46Z,177,169,178,10.243372564308519,2.4512542476581856,0.715425619982368
2020-07-30T12:18:50Z,204,196,205,8.141871308479018,3.4738164110846346,1.0404945656782418
2020-07-30T12:18:51Z,168,158,169,8.926107803360505,4.117538320100792,0.7669330613002228
2020-07-30T12:28:55Z,171,162,173,9.891307618532506,6.77713483714904,1.091884262945991
2020-07-30T12:39:00Z,197,189,198,8.925414190042268,3.1104648884793114,1.105689084424743
2020-07-30T12:49:05Z,209,203,210,7.613539065972147,1.3603187294679409,0.7627048165670463
2020-07-30T12:49:06Z,175,167,177,9.990441061868935,1.6455299552318374,0.6846381020333104
2020-07-30T12:59:10Z,195,188,197,8.364217261888907,3.6081775670677065,0.9691826476211942
2020-07-30T13:09:15Z,172,163,173,10.51066928775549,8.690209084565867,1.369406499911215
2020-07-30T13:19:19Z,184,175,187,8.4697700888805,7.230648665254542,1.4411513926697832
2020-07-30T13:29:24Z,168,160,172,8.656312209047325,9.414052649925216,1.5459910349352823
2020-07-30T13:39:29Z,190,181,190,8.396440462904176,4.2545265506094525,1.349247489672526
2020-07-30T13:49:33Z,204,198,205,7.420541602764802,1.8818527598532522,0.6679874298314183
2020-07-30T13:49:34Z,176,168,177,9.963949707905508,2.1863804053995826,0.7217855902949615
2020-07-30T13:59:39Z,198,191,200,8.357059433406132,4.961296182897969,1.121090622993502
2020-07-30T14:09:43Z,192,184,193,9.502470698155706,4.130575544081739,1.2866185221611168
2020-07-30T14:19:48Z,170,161,172,10.147559621516105,7.463860760410521,1.3834256168078716
2020-07-30T14:29:53Z,198,190,198,9.117298632674295,4.821586644202784,1.4287357925849096
2020-07-30T14:39:57Z,186,177,186,9.695813365477235,7.590493415079106,1.7456358738053432
2020-07-30T14:50:02Z,179,171,181,9.797457730608674,7.916465176969385,1.623670956553102
2020-07-30T15:00:07Z,169,161,171,8.494851370758548,8.773314260692926,1.8006417200538916
2020-07-30T15:10:12Z,193,185,195,9.87160001796613,6.182907582491339,1.1338923572409212
2020-07-30T15:20:16Z,190,181,191,10.634649427939012,4.536892991634997,1.1627686869113676
2020-07-30T15:30:21Z,172,163,173,10.168151574950018,10.623247592398423,1.7679259491481212
2020-07-30T15:40:26Z,170,162,172,9.709540959091564,5.3131086405306185,0.8861356500762845
2020-07-30T15:50:30Z,187,179,189,10.111350137567621,5.180355232942618,1.0899815908667745
2020-07-30T16:00:35Z,172,165,176,8.148995153415292,9.060385333164994,1.5817668788116197
2020-07-30T16:10:40Z,162,154,165,9.513878202836242,11.863284491767413,2.3488158801466943
2020-07-30T16:20:45Z,172,163,172,11.548567156505273,6.967634012641236,1.1735678061673762
2020-07-30T16:30:49Z,195,187,195,9.37155326989602,2.8356261333285695,0.9121501378579489
2020-07-30T16:40:54Z,198,188,192,42.33505412276401,10.315658168235133,9.491350067753235
2020-07-30T16:50:59Z,210,203,210,87.20809794005143,14.212887178658761,30.301737024596484
2020-07-30T16:51:00Z,137,128,136,21.340989983346144,17.717267603925077,3.7482847608584455
2020-07-30T17:01:05Z,201,192,198,20.34945091225745,9.958544126289851,6.586242527463405
2020-07-30T17:11:10Z,194,184,188,53.82799812672258,10.692243514071272,4.276655354076731
2020-07-30T17:21:14Z,173,163,172,9.9921108966122,6.113320202335894,1.3287820260706074
2020-07-30T17:31:19Z,220,212,216,91.9770677734036,11.126192996933575,23.24121303588876
2020-07-30T17:31:20Z,177,167,172,61.83596917196833,13.391570891098974,4.110802467849712
2020-07-30T17:41:24Z,165,166,196,21.981625312170728,10.721715083318847,8.639171484363075
2020-07-30T17:51:29Z,157,159,190,15.34891573974377,13.593934215559882,9.357584409001825
2020-07-30T18:01:34Z,146,146,185,2.9042760446056213,12.047466346665436,6.642665470296795
2020-07-30T18:11:39Z,133,144,186,2.2652847220583197,11.25669005061621,8.396397197680642
2020-07-30T18:21:43Z,136,144,186,2.394714796780638,11.194214092556507,8.013741379871608
2020-07-30T18:31:48Z,134,144,186,2.3443144214810947,11.066791745878346,8.329926093171311
2020-07-30T18:41:53Z,136,147,189,2.506905359859544,11.134890810224881,9.27189514016816
2020-07-30T18:51:58Z,140,147,186,9.923192211513593,12.701414655203696,8.683137740503055
2020-07-30T19:02:03Z,158,157,193,8.857293954984279,12.095188355967618,6.827868651220594
2020-07-30T19:12:08Z,156,157,187,12.443107161575766,10.541978740822408,4.251077295958315
2020-07-30T19:22:13Z,131,142,182,6.053617889620588,9.828139938545261,7.17853943581002
2020-07-30T19:32:17Z,182,175,186,65.49384973331914,10.364280642044047,2.8140937810371986
2020-07-30T19:42:22Z,167,157,172,12.128881986537682,5.938830858848629,1.351993323742692
2020-07-30T19:52:27Z,177,167,173,17.612027550440995,5.375644449354331,1.256635610810946
2020-07-30T20:02:32Z,173,162,166,19.120369717827643,7.101081744134662,1.3051262819945517
2020-07-30T20:12:37Z,184,177,187,20.65406926787547,5.396403579603879,1.5021760160558228
2020-07-30T20:22:41Z,181,170,187,12.712928727425556,4.17872888624201,1.9347392848152698
2020-07-30T20:33:15Z,176,174,198,3.609526501153983,2.621989343552474,2.155879697062785
2020-07-30T20:43:19Z,173,191,231,1.4706306219086738,2.9159638945642588,8.343160789275577
2020-07-30T20:53:24Z,144,163,210,1.6264772849342308,3.727720845808786,4.440254566291128
2020-07-30T21:03:29Z,141,163,212,2.3775133380103193,4.6649020772247995,6.899439120998026
2020-07-30T21:13:34Z,147,167,213,1.7398024194112942,4.814003684005034,6.825663582624236
2020-07-30T21:23:39Z,145,165,209,1.1287932991485512,2.5980652208735755,2.941302676389388
2020-07-30T21:33:44Z,160,182,223,0.8974477485392178,3.273428279302117,4.538889153522714
2020-07-30T21:43:48Z,135,158,207,1.968020910229371,7.564476378461052,7.936679173212359
2020-07-30T21:53:53Z,140,161,205,1.559249981615913,7.95174258621297,6.273935180148501
2020-07-30T22:03:57Z,154,174,214,1.316946648979012,5.932043960695888,5.702621914380939
2020-07-30T22:14:02Z,148,162,195,1.3955194987739536,6.548880039861499,4.148743831308429
2020-07-30T22:24:07Z,150,165,202,1.4039892007867782,3.3655859978194442,3.3920919571276045
2020-07-30T22:34:11Z,126,147,195,1.6575975878286182,10.59649202756286,8.455359823504194
2020-07-30T22:44:16Z,130,157,208,2.36576433209963,6.075763402176227,7.925403268115777
2020-07-30T22:54:21Z,123,151,207,0.9608988379473055,2.4504198322747475,2.128315177797076
2020-07-30T23:04:26Z,70,90,149,0.9994252454667627,8.92603629822338,3.3066639601246064
2020-07-30T23:14:30Z,43,61,114,1.0519030231594286,2.1490422338135646,1.8834939221017581
2020-07-30T23:24:36Z,10,18,44,2.138058676513543,3.742241718848453,8.606101286165421
2020-07-30T23:24:37Z,28,42,85,1.1935805141595195,6.211945394862602,6.490143320417954
2020-07-30T23:34:42Z,6,12,32,2.5067672078401126,2.2090187454311594,8.227846354867463
2020-07-30T23:34:43Z,19,31,68,1.508029543476058,4.101396372457491,6.6237113519955155
2020-07-30T23:44:47Z,0,4,11,6.352781359587242,1.050540707866511,12.122560896504405
2020-07-30T23:44:48Z,5,11,29,3.3516752297300108,2.2678709571603126,10.96724482326266
2020-07-30T23:44:49Z,8,14,35,2.65004974542045,2.5867523569058544,8.051550562613835
2020-07-30T23:44:50Z,14,19,46,2.4708372882799554,3.1742702465666186,5.601769736294031
2020-07-30T23:54:55Z,0,1,2,29.388565787397507,0.17058089774633203,10.977209396072956
2020-07-30T23:54:56Z,2,5,11,6.085952704728681,0.5860131039844871,14.818491365806425
2020-07-30T23:54:57Z,6,7,18,6.29381832032512,0.746603132147457,8.728217472539603
2020-07-31T00:05:02Z,0,3,6,27.97120733375039,0.846629798707325,17.45945331072592
2020-07-31T00:05:03Z,3,3,9,41.335667479247995,1.1496082220656396,14.964863454207146
2020-07-31T00:05:04Z,4,5,12,19.314478874113377,1.4554592208742838,11.855849184666482
2020-07-31T00:15:09Z,0,1,0,30.842990399352843,0.1582750720578401,23.023568287250114
2020-07-31T00:15:10Z,2,2,2,116.6548978999737,0.39929226932365186,16.986901126075296
2020-07-31T00:15:11Z,2,2,4,111.46497950025334,0.48253493573358214,16.891380593782817
2020-07-31T00:25:15Z,0,0,0,12.690473963374185,0.020903779294339446,9.506468225890025
2020-07-31T00:25:16Z,0,1,1,48.78956966337821,0.211652127629604,26.803900162515237
2020-07-31T00:25:17Z,1,1,2,116.14182854249418,0.4498468556976476,22.04964615306481
2020-07-31T00:25:18Z,2,2,3,127.09180450846411,0.5571171245906806,20.518520019480864
2020-07-31T00:35:22Z,0,0,0,38.85129811524406,0.06499269730235281,32.244271395134334
2020-07-31T00:35:23Z,0,0,0,55.06313271674185,0.13394283296577084,45.787663341088916
2020-07-31T00:35:24Z,1,1,0,41.37346465425812,0.22031129214612963,40.21547972274688
2020-07-31T00:35:25Z,2,1,1,119.74162266946036,0.2926567149678499,41.36686272265677
2020-07-31T00:45:30Z,0,0,0,57.40334161732389,0.12479719348211592,49.606132725217996
2020-07-31T00:45:31Z,1,1,0,35.654196763106924,0.22275017277913173,40.58316402660519
2020-07-31T00:45:32Z,1,1,1,112.20466231131465,0.28957258730405283,36.88545704160204
2020-07-31T00:55:36Z,0,0,0,29.59418729862977,0.04998446994475536,24.32514266423539
2020-07-31T00:55:37Z,0,0,0,52.3057021764128,0.11330714855042255,41.63923529269467
2020-07-31T00:55:38Z,1,1,1,80.50542828442609,0.20947988318126737,35.9174456095698
2020-07-31T00:55:39Z,1,1,1,110.73805492677117,0.28025877488309725,34.22262252778493
2020-07-31T01:05:44Z,0,0,0,8.965517928949666,0.014649539099590957,0.0
2020-07-31T01:05:45Z,0,1,0,58.16635617140182,0.1577547555457469,40.99356312203505
2020-07-31T01:05:46Z,1,1,2,97.38699668508887,0.32166355416262005,20.419901142677723
2020-07-31T01:15:51Z,0,0,0,8.498195309953818,0.013885940048944147,6.251609090041846
2020-07-31T01:15:52Z,0,0,0,22.6930134261978,0.04815619441089948,17.41403282831587
2020-07-31T01:15:53Z,1,1,1,28.658808478056713,0.25424723585389714,6.384047919674879
2020-07-31T01:25:58Z,0,0,0,8.430084807237282,0.013774648377838698,3.3830956921475885
2020-07-31T01:25:59Z,0,1,0,10.491557359788846,0.023957711620964176,7.446266059562569
2020-07-31T01:26:00Z,0,0,0,65.78269385040086,0.16718224159531217,49.05280058056028
2020-07-31T01:26:01Z,1,1,1,44.77694092232692,0.2593148614964417,11.3323771273068
2020-07-31T01:36:05Z,0,0,0,7.723453377876532,0.012620021859275379,5.085175499086519
2020-07-31T01:36:06Z,0,0,0,14.366127016615827,0.023836114775850677,10.364125841415264
